0.01,5.00E+08,0.5,2.00E-07,0.5,0.46,0.00,200.00,0.09161,0.986,6.94e-006
0.01,1.00E+08,0.5,2.00E-06,0.5,0.497,0.00,200.00,0.09161,0.991,0.0001024
0.01,1.00E+07,0.5,3.00E-05,0.5,0.471,0.00,200.00,0.09161,0.986,0.01089
0.01,1.00E+05,0.5,0.004,0.4996,0.497,0.00,200.00,0.09161,0.989,100.8
